title,authors,year,doi,type,source,abstract,openalex_id,open_access
"Exploring MSME Owners’ Expectations of Data-Driven Approaches to Business Process Management","Gelmar García-Vidal, Alexander Sánchez-Rodríguez, Laritza Guzmán-Vilar et al.","2025","https://doi.org/10.3390/systems13040265","article","Systems","This study explores the adoption of data-driven approaches to business process management (BPM) by micro, small, and medium enterprises (MSMEs), which are crucial for economic growth and job creation but often face challenges in adopting advanced technologies. The research aims to understand the perceived benefits and persistent barriers that MSMEs encounter when implementing data-driven BPM. A critical review of academic literature was conducted, focusing on factors influencing adoption, perceived benefits, and existing challenges. Literature consistently highlights benefits such as process optimization, informed decision making, customer personalization, operational efficiency, adaptability, risk mitigation, automation, organizational culture transformation, innovation, and transparency. However, the review also identifies significant challenges, including technological and infrastructural limitations, resource constraints, training and skill gaps, organizational and cultural resistance, data management and quality issues, difficulties in implementation and change management, and analytical and technical complexities. These findings emphasize that, while data-driven BPM offers substantial opportunities for MSMEs to improve competitiveness and efficiency, successful adoption requires careful consideration of these multifaceted challenges and the development of tailored strategies to overcome them.","https://openalex.org/W4409261601","yes"
"Collaborative Reflexivity and Circular Literacy in Platform‐Driven Innovation Ecosystems: Implications for Business Strategies","Yuxin Meng, Salwa Saleh Almasabi, Gabriella Imre et al.","2026","https://doi.org/10.1002/bse.70583","article","Business Strategy and the Environment","ABSTRACT This research develops and assesses a model based on capabilities that explains how platform‐based open innovation networks enhance sustainability through sequential mediation processes. By relying on concepts of reflexive innovation, ecosystem learning, and knowledge co‐creation, the research shows that participation in platforms enhances the maturity of the circular learning ecosystems; therefore, promoting collaborative reflexive practice. Reflexivity leads to two outcomes: (a) an individual‐level increase in circular literacy, which implies an increase in knowledge, skills, and behavioral orientation to circularity, and (b) system‐level sustainable platform‐based innovation outcomes, comprising the social and environmental impacts of the innovational processes. The outcomes endorse the proposed mediation directions. Interestingly, the digital inclusivity orientation was not associated with the reflexivity‐literacy relationship, signifying that inclusion requires a deeper organizational integration in order to generate high capability impacts. The study enhances the literature on circular economy and innovation by introducing the concepts of reflexivity and circular literacy as the strategic abilities of a company and providing managers and policymakers with insights on how to build inclusive and sustainability‐oriented platform ecosystems.","https://openalex.org/W7126232983","yes"
"Multi-Level Predictors of Academic E-Entrepreneurship: A Review and Future Directions","Rico Saktiawan Jang Jaya, Abu Hanifah Ayob, Zafir Khan Mohamed Makhbul et al.","2025","https://doi.org/10.37934/arbms.39.1.243257","article","Journal of Advanced Research in Business and Management Studies","Research on academic entrepreneurship is growing quickly and is accompanied by an increase in more sophisticated technology. Within the field of entrepreneurship, internet entrepreneurship is a major area of study. This paper attempts to examine previous research on predictors of academic e-entrepreneurship at multi-levels. Additionally, this study combines internet entrepreneurship with academic entrepreneurship to investigate the intention of academics as well as entrepreneurs. This study conducts a narrative review of articles, identifies predictors that trigger academics to become entrepreneurs, and proposes a multilevel analysis of the conceptual model. This study finds three levels of analysis that can influence academic e-entrepreneurship. At the individual level, there are human capital and social capital variables. At the organizational level, there is the university entrepreneurship support variable. Finally, at the country level, there is the internet infrastructure variable. This paper introduces the term academic internet entrepreneurial self-efficacy to explain academic e-entrepreneurship among lecturers. This paper presents future research directions based on research of predictors of academic e-entrepreneurship.","https://openalex.org/W7125424246","yes"
"Research on Rural Aesthetic Education Practices in the New Era of High-Quality Development: Current Shifts, Contemporary Trajectories, and Future Orientations","Chai Hongju, Zheng Chaoliwei, Zhang Yunfan et al.","2026","https://doi.org/10.30560/hssr.v9n2p1","article","Humanities and Social Science Research","Against the backdrop of China’s rural revitalization strategy and the elevation of aesthetic education in the new era, rural aesthetic education has shifted from a supplementary agenda of art-skills training and event-based provision to an integrated form of cultural practice. It mobilizes aesthetic experience to reconstitute cultural identity, reorganize public life, and activate endogenous capacities for rural development. This article aims to systematically review rural aesthetic education research in the new era, clarify its conceptual scope, operational mechanisms, and governance boundaries, and propose a replicable and iterative pathway framework for future practice. Methodologically, it combines a structured literature review with thematic synthesis, applying thematic coding and comparative analysis to domestic and international scholarship. Four interlocking thematic domains are identified — concepts and values; actors and governance; space and industry; schooling/ digitalization/ evaluation — through which key gaps are diagnosed as the field moves from descriptive accounts toward testable explanations.Building on a “values–actors–space–technology–evaluation” analytical chain, the article argues for a transition from project-based interventions to an integrated culture–education–governance system: anchoring goals in immersive, formative aesthetic education; restructuring collaborative governance through intersubjective co-creation; enabling continuous translation of local resources through curricularization, place-making, and publicization; enhancing accessibility while safeguarding educational boundaries via education-oriented digital transformation; and establishing a closed-loop improvement mechanism through evidence-informed, process-oriented, multi-stakeholder evaluation. The findings suggest that high-quality development of rural aesthetic education depends on integrating actor coordination, institutional embedding, and evidence-based governance on the basis of place-embedded and life-oriented practice. Future research should further delineate conceptual and causal mechanisms, operationalize indicators of participation depth and power transfer, undertake longitudinal tracking and cross-case comparisons, and critically examine publicness and equity under conditions of digital divides and market-oriented pressures.","https://openalex.org/W7124462963","yes"
"Purpose and pixels: A bibliometric analysis on social entrepreneurship and digitalization","Melanie Grueso‐Gala","2025","https://doi.org/10.18845/te.v19i3.8134","article","TEC Empresarial","This study conducts a bibliometric analysis focused on the intersection between social entrepreneurship and digitalization. Drawing on data sourced from the Web of Science database, the analysis maps the intellectual structure of the field, identifies key contributors, and highlights thematic clusters shaping current discourse. Through science mapping techniques, including keyword co-occurrence, bibliographic coupling and country-based publication trends, the study provides a comprehensive overview of the field’s development. The United States, Russia, and England emerged as leading contributors, reflecting diverse regional perspectives and academic focus. The thematic analysis revealed four primary clusters: Core Focus on Social Entrepreneurship; Digital Entrepreneurship and Broader Economic Context; Innovation, Management, and Theoretical Foundations; and Behaviouraland Individual-Level Factors in Social Entrepreneurship. The results underscore the growing importance of digital technologies in advancing social entrepreneurship, particularly in addressing global challenges. This research contributes to the academiccommunity by structuring the foundational knowledge of this emerging field and offers practical insights","https://openalex.org/W4413883373","yes"
"Integrated Office Applications Promote the Sustainable Development of E-Commerce Enterprises: A Study Based on the TPB-TAM-IS Success Model","Siqin Wang, Jiaxuan Gong, Xiaoshan Li et al.","2025","https://doi.org/10.3390/jtaer20040324","article","Journal of theoretical and applied electronic commerce research","In contemporary e-commerce, enterprises coordinate transactions, supply chains, and customer interactions within platform-based, data-intensive ecosystems. Integrated office application (IOA) serves as the operational backbone of these ecosystems by unifying communication, content management, workflow automation, and analysis across procurement, fulfillment, and after-sales service processes. As e-commerce processes become fully digitized, employees’ daily interactions with IOA directly impact service quality, operational efficiency, and sustainability outcomes. However, the micro-mechanisms by which IOA attributes translate into sustainable work practices are under-explored in the e-commerce literature. This study aims to explore how system quality, information quality, and collaboration quality influence user perceptions (perceived ease of use and usefulness), social influences (subjective norms), and satisfaction, thus jointly driving user intention and IOA-enabled sustainable behaviors. By integrating the Technology Acceptance Model, the Theory of Planned Behavior, and the IS Success Model, this research elaborates in a human-centered way on how an e-commerce enterprise’s system support can promote corporate and individual sustainability through employees’ adoption and continuous effective use.","https://openalex.org/W4416393340","yes"
"Harnessing Blockchain for Transparent and Sustainable Accounting in Creative MSMEs amid Digital Disruption: Evidence from Indonesia","I Made Dwi Hita Darmawan, Ni Putu Noviyanti Kusuma, Nir Kshetri et al.","2026","https://doi.org/10.3390/jrfm19010080","article","Journal of risk and financial management","Blockchain is widely promoted as a tool for enhancing transparency, trust, and sustainability in business, yet little is known about how creative micro, small, and medium enterprises (MSMEs) in emerging economies can meaningfully adopt it for finance and accounting purposes in times of global uncertainty. This study explores how blockchain can be harnessed for transparent and sustainable accounting in Indonesian creative MSMEs amid rapid digital disruption. Using an exploratory qualitative design, we conducted semi-structured, in-depth interviews with 18 owners and key decision-makers across diverse creative subsectors and analysed the data thematically through an integrated Technology Acceptance Model (TAM) and Diffusion of Innovation (DOI) lens. The findings show that participants recognise blockchain’s potential benefits for transaction transparency, verifiable records, intellectual property protection, and secure payments, but adoption is constrained by technical complexity, financial constraints, limited digital and accounting capabilities, and perceived regulatory and reputational risks. Government initiatives are seen as important for legitimacy yet insufficient without concrete guidance, capacity-building, and financial support. The study extends TAM–DOI applications to blockchain-enabled accounting in creative MSMEs and highlights the need for sequenced, ecosystem-based interventions to translate blockchain’s technical promise into accessible, ESG- and SDG-oriented accounting solutions in the creative economy.","https://openalex.org/W7124939277","yes"
"Toward a lifelong learning society for working adults across boundaries","Junghwan Kim","2023","https://doi.org/10.1002/ace.20506","article","New Directions for Adult and Continuing Education","Abstract This article aims to examine how to improve the support for working learners in their learning and education based on the findings of the issue's articles. For this, I focus on describing what can be learned from the articles’ findings and, based on that information, discuss directions and practices necessary to support adult working learners. I begin with my reflections regarding the learning of working adults. I then provide an overview of the collection of articles to show how they address the main points of my reflections and recent field trends through their findings. Finally, while discussing their implications, I conclude with my thoughts toward creating a lifelong learning society for adult working learners highlighted by five aspects: (a) collaborative efforts and partnerships, (b) contextual and situational supportive systems, (c) government‐driven approaches, (d) interactions beyond isolation, and (e) interdisciplinary collaboration. In the end, I also present areas and agendas for future investigations not included in the issue.","https://openalex.org/W4386976905","yes"
"Strategic Perspectives on Big Data Analytics for Sustainability: Integrative Insights From a Systematic Literature Review","Edna Cassaro, Andréia do Prado Bueno, Simone Sehnem et al.","2025","https://doi.org/10.1002/bsd2.70186","article","Business Strategy & Development","ABSTRACT The application of Big Data Analytics (BDA) plays a crucial role in promoting sustainability across various organizational contexts. It strengthens sustainability initiatives in diverse areas, such as Supply Chain Management, where it helps identify socially responsible suppliers, reduces logistics costs, and enhances delivery efficiency. In the energy sector, BDA supports energy consumption modeling, forecasting, storage, and distribution, enabling more efficient energy management. Despite existing literature linking BDA and sustainability, few studies have provided an integrative and strategic view that connects data‐driven technologies to the tensions and trade‐offs involved in sustainable development. This study investigates the use of BDA in fostering sustainability, identifying key practices, outcomes, challenges, and opportunities. By focusing on organizational tensions and strategic outcomes, this research offers an original contribution to the field. A systematic literature review was conducted to explore the role of BDA in advancing sustainability. The findings highlight the potential of BDA to align sustainability with more effective, data‐driven strategies, delivering positive impacts for both internal and external stakeholders. The benefits are observed across both private and public sectors. In industry, BDA improves energy efficiency by mapping real‐time data, optimizing natural resource use, and reducing costs. BDA also enhances mobility, identifying bottlenecks, improving public transport, and alleviating congestion. In circular processes, BDA aids waste management by promoting recycling and reuse. A conceptual framework is proposed, integrating sectoral applications, enablers, barriers, and outcomes, to support both academic research and managerial practice. The article concludes with recommendations for further discussion and research on the role of BDA in sustainability.","https://openalex.org/W4412678602","yes"
"African innovation and entrepreneurship research for sustainable development: A young scholars’ perspective","Multi-voice article editors:, Susan Müller, Nathaniel Boso et al.","2026","https://doi.org/10.1080/23322373.2026.2633092","article","Africa Journal of Management","This article presents a collection of essays on African Innovation and Entrepreneurship Research for Sustainable Development, authored by young scholars from the 2024 PhD Winter School at Bern University of Applied Sciences. To help harness the transformative power of innovation and entrepreneurship for sustainable development, the five essays explore necessary change on multiple levels – including the institutional, ecosystem, industry, and individual levels – as well as key concepts such as social entrepreneurship and affordable innovation. Collectively, they emphasize the importance of contextualized research in entrepreneurship and innovation. This multi-voice article serves both as a call to action and a collaborative platform for PhD students from Africa and Europe to jointly generate new insights into how entrepreneurship and innovation can contribute to sustainable development in Africa. The collection is framed by an introduction and conclusion written by the editors of the multi-voice article.","https://openalex.org/W7165046800","yes"
"Technological Progress and Workforce Development: The New Work Organizational Processes as Challenges and Opportunities for Micro-Enterprises","Enikő Korcsmáros, Erika Seres Huszárik, Zsuzsanna Tóth et al.","2025","https://doi.org/10.3390/admsci15110415","article","Administrative Sciences","(1) Background/Purpose: Our research focuses on stakeholders’ attitudes in the Slovak SME sector, which we assessed through a questionnaire. The ability to evolve and adapt continuously is critical for micro-enterprises in competitive markets. (2) Study Design/Methodology/Approach: The primary objective of our research is to gain a comprehensive understanding of the new work organization processes in SMEs operating in a rapidly changing economic environment. Our research employed a single-sample cross-sectional sampling method, wherein respondents completed a questionnaire within a defined time frame. The primary data collection was carried out using a questionnaire containing closed questions. The research assesses the opinions of the respondents regarding the problem under study over a given period of time. The survey was conducted online. (3) Findings: 31% of the companies surveyed considered that introducing new work organization processes would make the company more adaptable to the changing economic environment. Only one-third considered involving employees in the processes the most important means to achieve this. Higher employee satisfaction is reported as a positive by 24% of companies. However, only a quarter of them believe the best way to achieve this is to involve employees in processes. For micro-enterprises, limited resources and smaller staff prioritize effective communication, and gaps can cause significant difficulties. Regarding the sample examined, among the hypotheses based on the literature background, we were only able to accept hypothesis H3 with modifications, which states that the biggest challenge for micro-companies in the industrial sector in a competitive market is understanding new technologies when improving employee skills. (4) Originality/Value: The research shows that micro-enterprises are particularly sensitive to the challenges associated with new technologies, which can be important information for designing training programs and developing support strategies for enterprises.","https://openalex.org/W4415646857","yes"
"How Does Big Data Analytics Drive Supply Chain Resilience in Pharmaceuticals? Exploring the Roles of Supply Chain Risk and Ambidexterity","Sara Sami Al-Nuimat, Zu’bi M. F. Al-Zu’bi, Ayman Bahjat Abdallah","2026","https://doi.org/10.3390/logistics10010014","article","Logistics","Background: The primary objective of this study is to investigate the influence of big data analytics (BDA) on supply chain (SC) risk, SC ambidexterity, and SC resilience. It further examines the effects of SC risk and SC ambidexterity on SC resilience and explores their mediating roles in the BDA–SC resilience relationship. Despite growing interest in BDA and resilience, limited empirical research has addressed these linkages in pharmaceutical distribution, particularly in emerging economies such as Jordan. Methods: A quantitative research strategy was adopted, employing a survey-based methodology. Data were obtained from 204 managers in pharmaceutical distribution companies in Jordan. Results: The findings indicate that BDA reduces SC risk and positively influences SC ambidexterity and SC resilience. Furthermore, SC risk and SC ambidexterity positively affect SC resilience. Notably, both variables partially mediate the BDA–SC resilience relationship, with ambidexterity showing a stronger effect. Conclusions: Grounded in the resource-based view and the dynamic capability view, this study provides empirical evidence that BDA enhances SC resilience primarily by fostering ambidexterity and mitigating risks. By clarifying the distinct mediating roles of SC risk and SC ambidexterity, the research extends theory and offers practical insights for managers seeking to build more resilient pharmaceutical SCs.","https://openalex.org/W7118319440","yes"
"The Impact of Generative Artificial Intelligence on Human Resource Decision-Making, Talent Acquisition, and Workforce Planning in Knowledge-Based Organizations","Dr. Hegde Lata Narayan","2025","https://doi.org/10.64388/irev8i8-1707186","article","Iconic Research and Engineering Journals","This conceptual study synthesizes insights from strategic human resource management, organizational theory, and emergent AI governance literature to examine the design and governance of generative AI (GAI) systems such adaptive content-generating, reasoning-simulating AI systems capable of multi-turn, contextual interaction in reshaping the?core HR function of human resource decision making, talent acquisition, and workforce planning in knowledge-based organizations beyond merely automation and predictive analytics; adopting an integrative conceptual approach based on an extensive synthesis of peer-reviewed HRM research, digital transformation studies, and ethical AI frameworks. This paper argues that generative AI reconstitutes HR work by redistributing decision power among human actors and algorithmic outputs, reshuffling responsibility for HR outcomes in candidate evaluation, skills assessment, workforce development, and?talent planning; the paper specifically argues that generative AI improves the speed, consistency, and scenario modeling capacity of decisions in knowledge-intensive contexts while inadvertently increasing risks connected with opacity, bias amplification, over-reliance on algorithmic returns, and loss of professional judgment; resulting in a transformation of HR decision-making from an entirely human-driven process to a hybrid human–AI collaboration; on the basis of these arguments, the study introduces an extensive conceptual framework that connects generative AI capabilities with HR results through intermediary drivers such as decision augmentation, data-driven sense making, and dynamic skills intelligence; alongside the moderating role of AI literacy, responsible governance, and organizational culture; in addition, a theory-based set of research propositions is developed to shape future empirical studies on the contextual factors that influence the performance of generative AI in relation to talent acquisition efficiency, workforce planning, and strategic HR value creation; the paper advances our understanding of the HRM and digital management literatures by extending existing strategic HR decision-making models, re-conceptualizing HR professionals as 'sensemakers' when it comes to generative AI rather than passive system users, and establishing a structured foundation for conceptualizing generative AI as a strategic but ethically burdensome organizational resource; ultimately, this study provides significant managerial implications as it highlights the necessity for responsible adoption of generative AI, sound governance mechanisms, continuous upskilling of HR professionals, and transparency of accountability mechanisms so that HR practices based on generative AI can contribute to long term sustainable, equitable, and people-centric HR in knowledge-based organizations.","https://openalex.org/W7125473215","yes"
"Blockchain Technology and Automated Project Governance: A Systematic Review of Governance Mechanisms, Enabling Conditions, and Future Research Directions","Mohammed Saeed Alotaibi","2026","https://doi.org/10.3390/su18073589","article","Sustainability","This study synthesizes peer-reviewed literature to examine how blockchain technology supports Automated Project Governance (APG), focusing on the organizational, institutional, and human conditions under which potential governance contribution is realized. A systematic literature review was conducted in accordance with PRISMA 2020 guidelines, yielding twenty-one empirically and conceptually grounded studies. Screening reliability was strengthened through independent dual screening at the full-text eligibility stage (inter-rater κ = 0.81). Seven blockchain-enabled governance mechanisms are synthesized and comparatively assessed in terms of evidentiary support and research maturity, suggesting that blockchain’s decentralized and immutable architecture may support transparency, accountability, and coordination when embedded within appropriate governance arrangements, but these benefits do not arise automatically from technological adoption. The synthesis further identifies enabling conditions, including stakeholder acceptance, organizational governance readiness, and institutional alignment, and maps explicit research gaps for each mechanism to guide future empirical inquiry. By grounding the synthesis in the Technology Acceptance Model and Institutional Theory, the study provides a literature-derived, socio-technical framework for understanding blockchain adoption in APG and offers governance-oriented insights for organizations and policymakers.","https://openalex.org/W7151615451","yes"
"The roles of entrepreneurial university and regional conditions for graduate entrepreneurship: a configurational approach","Shuangfa Huang, Malcolm J. Beynon, Martina Battisti et al.","2024","https://doi.org/10.1080/08985626.2024.2361685","article","Entrepreneurship and Regional Development","This study conceptualizes graduate entrepreneurship as a spatial phenomenon. Specifically, we explore how combinations of university-related (knowledge exchange intensity and entrepreneurship support) as well as regional conditions (economic prosperity and entrepreneurial culture) might explain the presence or absence of high graduate entrepreneurship as possible (or likely) explanations based on a configurational approach. We applied fuzzy-set qualitative comparative analysis (fsQCA) to a dataset using HE-BCIS (Higher Education-Business Community Interaction Survey) survey and the UK’s ONS (Office for National Statistics) data for England covering a five-year period, combined with map-based analysis to identify distinct pathways that explain the presence or absence of graduate entrepreneurship across different regions. Findings demonstrate that university-related and regional conditions can complement each other in different ways to explain high levels of graduate entrepreneurship, but absence of one can also suppress the effect of the other, resulting in the absence of high graduate entrepreneurship.","https://openalex.org/W4399299011","yes"
"Hybrid business offerings in small internationalisers: a mixed-method analysis of internal capabilities through hesitant fuzzy information","Hannan Amoozad Mahdiraji, Ali Asghar Abbasi Kamardi, Vahid Jafari‐Sadeghi et al.","2023","https://doi.org/10.1108/imr-11-2021-0341","article","International Marketing Review","Purpose In this research, the initial list of internal capabilities in small and medium-sized enterprises (SMEs) leading to success in international markets has been extracted. Then, the most relevant capabilities to international SMEs under servitisation and hybrid offerings have been screened. Next, the selected capabilities have been classified, and ultimately the relationship amongst the capabilities has been analysed. The conceptual model for SMEs participating in international markets with hybrid offerings has been illustrated. Design/methodology/approach A literature review has been employed to extract the initial list of internal capabilities to address the research objectives. Then, a novel hesitant fuzzy Delphi (HFD) method has been developed to select the most relevant capabilities for SMEs for hybrid offerings in international markets by using the experts opinions. Subsequently, a novel hesitant fuzzy interpretive structural modelling (HFISM) has been developed to classify the capabilities, design a level-based conceptual model and present the relationship amongst the prominent capabilities. Findings After the literature review, sixteen internal capabilities leading to success in the international market via hybrid offerings have been extracted. Then, eight selected capabilities were chosen for further investigation by applying 15 expert opinions and via the HFD approach. According to HFISM results, a level-based conceptual model was emanated, and “ability to take advantage of international opportunities”, “financial strength”, “technology level” and “efficient innovation management” were considered as the most fundamental capabilities resulting in successful hybrid offerings in international markets. Originality/value Alongside the multi-layer decision-making approach developed in this manuscript to analyse the internal capabilities roles in hybrid offering success towards international markets, to the best knowledge of the authors, the hesitant fuzzy approaches developed in this article have not been previously presented by any other scholar. A novel HFD approach has been designed for consensus amongst the experts under uncertain circumstances. Furthermore, a novel HFISM has been suggested and employed in this research to comprehend the relationship amongst the internal capabilities.","https://openalex.org/W4389741366","yes"
"Research on the Complex Network Characteristics and Driver Paths of Virtual Agglomeration in Manufacturing","Qing Zhang, X. Rosalind Wang, Chang Su et al.","2026","https://doi.org/10.3390/systems14040426","article","Systems","In the era of digital economy, manufacturing industry transcends geographical space to build virtual networks. Revealing the complex network characteristics and driver paths of virtual agglomeration is of great significance for accelerating the digitalization of manufacturing. First, this paper explains the formation mechanism and proposes the model of virtual agglomeration; moreover, the paper identifies complex network characteristics. Finally, this paper constructs a driving path framework based on the “Technology–Organization–Environment” theory, and uses fuzzy set qualitative comparative analysis to identify paths. The results show that the technological platform foundation plays a core role in enhancing the level of virtual agglomeration. Differentiated combinations of organizational and environmental conditions also have a positive impact. This study provides theoretical support and practical reference for cities to accelerate virtual agglomeration according to local conditions.","https://openalex.org/W7153969616","yes"
"Research on the Impact Mechanism of ESG Performance on Enterprise New Quality Productivity Forces—Based on the Perspective of Government Subsidies","Xu Zhong, Jie Qiu, Tingting Ren","2025","https://doi.org/10.3390/su172411338","article","Sustainability","Regarding the deep integration of China’s “dual carbon” strategy with high-quality development, the objectives of practicing ESG principles and fostering new quality productive forces are highly aligned, which constitute an endogenous driving force for corporate sustainability. Government subsidies, by providing directional incentives and guiding resource allocation, further facilitate the integration and agglomeration of factors that underpin new quality productive forces. Yet, existing research offers limited theoretical explanation and empirical evidence regarding the relationship among these three dimensions and the mechanisms through which their effects are transmitted. To fulfill the research, this study uses resources from A-share listed enterprises in China between 2015 and 2023. From the perspective of government subsidies and grounded in signaling theory and resource allocation theory, we construct an index system to measure new quality productive forces and employ a two-way fixed effects model alongside Bootstrap mediation test to investigate the mechanisms and transmission pathways linking ESG performance, government subsidies, and new quality productive forces. The results reveal that strong ESG performance substantially enhances the new quality productive forces, and the assertion stays steadfast after addressing endogeneity concerns and conducting multiple robustness checks. Moreover, ESG performance enhances firms’ access to government subsidies, which subsequently has a partial mediation effect. The analysis also uncovers heterogeneity: the beneficial impact of ESG performance is more salient among small and medium-sized firms as well as firms in eastern regions. This study contributes to the literature by extending the theoretical framework on the correlation between ESG performance and new quality productive forces, while also offering practical insights for advancing corporate ESG practices and refining government subsidy policies.","https://openalex.org/W4417436108","yes"
"Research on the Influencing Factors and Optimization Strategies of College Students’ Online Learning Sustainability","Zhu Min","2025","https://doi.org/10.57237/j.jeit.2025.04.002","article","Journal of Education and Information Technology","The rapid digital transformation of China’s vocational education system has introduced extensive opportunities for flexible, technology-enhanced learning. However, sustaining long-term engagement in online learning environments remains an unresolved challenge, particularly among students enrolled in application-oriented majors such as Intelligent Transportation. The present study investigates the key factors influencing the sustainability of online learning and proposes practical optimization strategies to enhance students’ continued participation and learning quality. Drawing upon self-regulation theory, expectancy–value theory, and the community of inquiry framework, this research conceptualizes online learning sustainability as the persistent, self-motivated, and value-driven engagement of learners in digital learning activities over time. Empirical data were collected through a structured questionnaire survey of 200 Chinese vocational college students majoring in Intelligent Transportation. The study utilized a five-point Likert scale to assess seven latent constructs—self-regulated learning (SRL), digital literacy (DL), institutional support (IS), teacher presence (TP), peer interaction (PI), motivation (MO), and perceived usefulness (PU)—as predictors of sustainability intention (SI). Statistical analyses included descriptive statistics, reliability testing, Pearson correlations, and standardized multiple regression. All measurement scales demonstrated satisfactory internal consistency (Cronbach’s α = 0.84–0.87). The regression model revealed that SRL, MO, and PU exerted the strongest direct effects on SI, while IS, DL, and TP played important enabling roles. PI exhibited a smaller but significant positive influence, emphasizing the value of peer networks in maintaining engagement. Based on the empirical findings, the paper proposes twelve evidence-based strategies addressing institutional policy, digital infrastructure, instructional design, and learner support systems. These include developing analytics-based early-warning systems, enhancing teacher feedback cycles, integrating certification-oriented learning pathways, and strengthening self-regulation and motivation training. The study contributes both theoretically and practically to the growing discourse on sustainable online learning in vocational education, offering a replicable model and strategic roadmap for educators and policymakers seeking to align digital pedagogy with the objectives of China’s high-quality vocational education reform.","https://openalex.org/W7117241683","yes"
"The use of artificial intelligence in the individualization of student learning in higher technical educational institutions","Наталя Твердохлєбова, Nataliіa Yevtushenko","2025","https://doi.org/10.34142/2709-7986.2025.30.2.09","article","Educational Challenges","The purpose of this article is to analyze the educational potential of artificial intelligence (AI) in the context of personalized learning, identify the opportunities and advantages of using AI tools for effective integration into the structure of higher technical education, and identify possible limitations and risks associated with this process. The methodological basis of the research is interdisciplinary approaches that include methods of theoretical analysis of scientific sources, digital trends, comparative analysis of adaptive educational platforms (Knewton, Smart Sparrow, ALEKS), as well as empirical analysis and generalization of the experience of implementing AI tools at the National Technical University ""Kharkiv Polytechnic Institute"". As part of our research, the following results were achieved: the advantages of AI in individualizing higher education were identified, including adaptive platforms, virtual tutors, chatbots, and generative models that support personalized learning, reflection, metacognition, soft skills, and engagement. Risks were also noted: ethical issues, reduced live interaction, teachers’ low digital readiness, digital inequality, reliance on private companies, technical barriers, and insufficient regulation. Practical applications include shaping individual learning trajectories, monitoring progress, supporting microlearning, solving applied tasks with AI assistants, and adapting materials to learners’ needs. Recommendations for phased AI integration involve institutional strategies, infrastructure audits, teacher training, regulatory updates, ethical codes, and interdisciplinary collaboration. The conclusions emphasize that the effective implementation of artificial intelligence in individualized learning in higher technical education is possible only if technological solutions are combined with a humanistic approach, digital culture is developed in the academic environment, and technical, pedagogical, and ethical readiness of participants in the educational process is ensured. In the context of individualized learning, AI may not replace, but rather strengthen, pedagogy, provided that it is humanistically oriented.","https://openalex.org/W4413756369","yes"
"The Neurobiology of Effective Leadership: Integrating Polyvagal Theory with the Coaching Leadership Style","Orla Colgate, Mark Colgate","2025","https://doi.org/10.3390/admsci15120461","article","Administrative Sciences","The contemporary volatile business environment demands a shift from directive oversight to developmental leadership, given the complexity and rapid technological advancement characterizing modern workplaces. The Coaching Leadership Style (CLS) has emerged as a critical approach, linking extensively to enhanced employee engagement, performance, innovation, and psychological safety. However, the mechanisms by which coaching behaviors create these outcomes, especially the foundational element of safety, remain under-specified. Existing leadership research often lacks a replicable, mechanistic, and neurobiologically grounded model. This conceptual paper bridges this gap by integrating leadership science with interpersonal neurobiology. We propose Polyvagal Theory (PVT), a framework explaining the neurophysiology of safety and connection, as the missing mechanism that explains the effectiveness of CLS. We argue that the relational cues of a coaching leader (e.g., vocal prosody, attuned listening) are non-consciously detected via neuroception, shaping an employee’s autonomic state. We propose that these cues create physiological safety, which is the biological prerequisite that enables the interpersonal risk-taking and voice behaviors that constitute psychological safety. We then operationalize this synthesis by embedding PVT principles within the established 5E Coaching Model (Engage, Explore, Explain, Execute, Evaluate), offering a practical, state-aware framework for leaders. This paper contributes a testable, micro-to-macro pathway from leader autonomic co-regulation to team-level high-performance outcomes.","https://openalex.org/W4416594492","yes"
"HIGHER EDUCATION INNOVATICS: THE ROLE OF INNOVATIVE ENVIRONMENT IN TRANSFORMATION OF THE SPHERE OF HIGHER EDUCATION AND SCIENCE","Oleksandr Romanovskyі, Yuliia Yu. Romanovska, Oleksandra Romanovska et al.","2020","https://doi.org/10.37659/2663-5070-2020-5-35-53","article","Business Economics Sustainability Leadership and Innovation","Innovative transformations in the field of higher education and science, as a rule, take place within the framework of an innovation policy determined by the leaders of this field. It should be noted that innovation policy in the field of higher education is the link between the policy of research and scientific (scientific and technical) activities, the search and dissemination of knowledge, education and training of qualified specialists in the field of technological development, industrial policy, and environmental policy.&#x0D; Innovation policy in the field of higher education and science is one of the main components of the state socio-economic policy of social development and is aimed at creating favorable conditions for bringing new ideas created in this area to the market.&#x0D; The article is devoted to the further development of the theoretical foundations of innovation in higher education. The main issues of the organizational theory of innovation in higher education are considered; national and international components of innovation in the field of higher education and science, as an open educational, scientific and cultural system; orientation and influence of innovation processes in the field of higher education and science on objects and subjects of innovative transformations; the most important tasks of the state in the management of innovative activities in the field of higher education and science; activities promoted by innovators in higher education; innovative environment.&#x0D; The main directions of the innovative policy of the entrepreneurial university and innovative relations in the field of higher education and science are studied.&#x0D; The problems of compulsory or emergency distance learning are also analyzed.","https://openalex.org/W4321463196","yes"
