title,authors,year,doi,type,source,abstract,openalex_id,open_access
"Transformations and tensions in sustainability work","Eeva Houtbeckers, Suvi Salmenniemi, Timo Räikkönen","2025","https://doi.org/10.1080/23251042.2025.2487962","article","Environmental Sociology","A global sustainability transformation called by The United Nations 2030 Agenda for Sustainable Development has important implications for the organisation of production, and structures and processes of work. However, recent scholarship has raised a need to make sense of how everyday work processes are changing to meet sustainability demands and of the factors that may facilitate or hinder this development. Therefore, this article focuses on the workplace as a meaningful site of sustainability transformation and explores practices of sustainability work in Finnish business organisations. We examine how sustainability is done in the everyday practices of these organisations and the kinds of tensions emerge. Sustainability work means practices with which business organisations seek to make their activities more ecologically sustainable. Drawing on interviews with representatives of organisations involved in Climate Leadership Coalition business network and engaging with practice theorising and the literature of strong and weak sustainability, we identify four practices of sustainability work – improving, monitoring, mediating, and mainstreaming – and highlight the tensions involved in them. We conclude that these practices are largely characterised by ‘weak’ sustainability and remain within the remit of ecological modernisation, indicating that sustainability work in organisations is not yet sufficiently aligned with planetary boundaries.","https://openalex.org/W4409204491","yes"
"Navigating Hybrid Work: An Optimal Office–Remote Mix and the Manager–Employee Perception Gap in IT","Miloš Lončar, Jovanka Vukmirović, Aleksandra Vukmirovic et al.","2025","https://doi.org/10.3390/su17146542","article","Sustainability","The transition to hybrid work has become a defining feature of the post-pandemic IT sector, yet organizations lack empirical benchmarks for balancing flexibility with performance and well-being. This study addresses this gap by identifying an optimal hybrid work structure and exposing systematic perception gaps between employees and managers. Grounded in Self-Determination Theory and the Job Demands–Resources model, our research analyses survey data from 1003 employees and 252 managers across 46 countries. The findings identify a hybrid “sweet spot” of 6–10 office days per month. Employees in this window report significantly higher perceived efficiency (Odds Ratio (OR) ≈ 2.12) and marginally lower office-related stress. Critically, the study uncovers a significant perception gap: contrary to the initial hypothesis, managers are nearly twice as likely as employees to rate hybrid work as most efficient (OR ≈ 1.95) and consistently evaluate remote-work resources more favourably (OR ≈ 2.64). This “supervisor-optimism bias” suggests a disconnect between policy design and frontline experience. The study concludes that while a light-to-moderate hybrid model offers clear benefits, organizations must actively address this perceptual divide and remedy resource shortages to realize the potential of hybrid work fully. This research provides data-driven guidelines for creating sustainable, high-performance work environments in the IT sector.","https://openalex.org/W4413079129","yes"
"Psychosocial Context of OSH-Remote Work of Academic Teachers in the Perspective of Sustainable Development","Joanna Sadłowska-Wrzesińska, Kamila Piosik, Żaneta Nejman","2022","https://doi.org/10.3390/ijerph192214783","article","International Journal of Environmental Research and Public Health","The purpose of the research paper is to analyse the factors affecting remote work in terms of the selected socio-economic criteria and to determine which elements contribute the most to the development of sustainable work. In addition, the study describes the issues of remote education at the academic level and the challenges faced by academic teachers during the COVID-19 pandemic. The whole is embedded in the issues of occupational health and safety, with particular emphasis on the psychosocial aspects of the occupational safety of academic teachers in Poland. In the research process, the TOPSIS multi-criteria analysis tool (technique for order of preference by similarity to ideal solution) was used, as well as AHP (analytical hierarchy process), as an auxiliary method. The use of these methods made it possible to select the most important variable and to determine the ranking of factors affecting the analysed problem. Findings: According to the conducted research, the most important factor affecting the safety of remote work-in relation to the selected sustainability criteria-is overwork/workload. An equally important element was stress during remote work, as well as the organization of time, with consideration to the balance between work and home duties. The research has shown that the selected aspects of remote work can have a significant impact on the achievement of sustainable development goals by a given organization, and in relation to individuals, on the quality of life and the sense of safety and health at work.","https://openalex.org/W4308869590","yes"
"HYBRID WORK AND ITS IMPACT ON EMPLOYEE PRODUCTIVITY AND WELL-BEING IN TECHNOLOGY COMPANIES","Fitri Ayu Triana Putri","2025","https://doi.org/10.46799/jmef.v2i3.169","article","Journal of Management Economics and Finance (JMEF)","The development of digital technology has encouraged the emergence of hybrid work models as a new strategy in managing human resources, especially in the technology sector. This model combines the flexibility of remote work with the need for face-to-face interaction in the office. This study aims to analyze the impact of hybrid work on employee productivity and well-being in technology companies in Indonesia. The research method uses a quantitative approach with a survey of 120 respondents who work in digital-based technology companies. Data were analyzed using multiple linear regression to test the influence of hybrid work variables on employee productivity and well-being. The results of the study show that the implementation of hybrid work has a positive and significant effect on employee productivity through increasing time flexibility, work efficiency, and workload management. In addition, employee welfare also increases, characterized by a decrease in work stress levels, an increase in work-life balance, and the creation of better job satisfaction. This research provides the implication that hybrid work can be used as an effective human resource management strategy to face the challenges of the digital era, while supporting the achievement of company goals.","https://openalex.org/W4415058021","yes"
"Does Sustainable Work Environment Influence Work Engagement, Job Satisfaction and Employee Retention? Perspectives from E-Commerce Industry","T Padmavathi","2023","https://doi.org/10.24857/rgsa.v17n4-002","article","Revista de Gestão Social e Ambiental","Objective: The objective of the study is to assess the influence of Sustainable work environment on work engagement, job satisfaction and employee retention. The study also examines the mediating effect of work engagement and job satisfaction between sustainable work environment and employee retention. Theoretical framework: Employee retention problems are emerging as the most critical workforce management challenges in the present era. In order to cater to these challenges, organizations need to work on employee retention strategies work engagement, etc. Work environment is identified as an important factor to predict employee retention. Sustainable work environment components were identified based on social exchange theory and employer-employee relationship. Sustainable work environment such as perceived climate, supervisory relationship, peer group interaction, perceived organizational support are included in the study. Method: A total of 181 valid responses were received from the employee of e-commerce firms. The hypothesized model was tested with the help of multiple regression analysis and mediation analysis. Results and conclusion: The findings of the study suggests that sustainable work environment positively and significantly predicting work engagement, job satisfaction and employee retention. The results of mediating analysis show that work engagement and job satisfactions are completely mediating the relationship between sustainable work environment and employee retention. Implications of the research: The study has several practical implications for e-commerce firms in particular Human resource Professionals of such firms. The study findings infer that sustainable work environment (perceived climate, supervisory relationship, peer group interaction, and perceived organizational support) has huge impact on employee retention i.e., when conducive work environment, supervisory support, good peer group interaction and organizational support are provided to employees, they will be more engaged with the organization and remain with the same organization for a long run. Originality/value: There are very few studies have attempted to assess the sustainable work environment in e-commerce industry in India. Hence, this study is first of its kind to analyse the influence of sustainable work environment on employee retention among employees of e-commerce industry.","https://openalex.org/W4382657467","yes"
"Information systems for sustainable remote workplaces","Aleksandre Asatiani, Livia Norström","2023","https://doi.org/10.1016/j.jsis.2023.101789","article","The Journal of Strategic Information Systems","This review discusses the challenges associated with the sustainability of remote workplaces, which have become more prevalent due to the growing trend of work digitalization and the pandemic-induced push to remote work. These challenges are highlighted in literature across various disciplines, including information systems, but these discourses have remained isolated from each other. In this review, we consolidated and synthesized research on remote work from the perspective of individual workers by reviewing 187 articles published between 1999 and 2020 in recognized academic journals from fields including information systems, organizational studies, economics, human resources, sociology, and psychology. We identified five key themes that concern opportunities and challenges to sustainable remote workplaces: (1) key characteristics, (2) work-life boundaries; (3) health and well-being; (4) social interaction, and (5) leadership. Building on our findings we created a framework that recognizes two interrelated categories of factors influencing remote workplace sustainability – rigid base characteristics and contextual remote workplace variables – that together shape the trajectory of remote workplace sustainability in the long term. The framework also identifies the potential role of information systems in modulating the impact of the base characteristics to build continuities that encourage more sustainable remote workplaces. The paper concludes by offering a research agenda for information systems for sustainable remote workplaces based on the three IS theoretical frames: inclusion, dignity, and boundary objects.","https://openalex.org/W4385628386","yes"
"The Dark Side of Remote Work: A Critical Review and a Call to Action to Address Remote Work Inequalities","Ferdinando Toscano, Salvatore Zappalù, Simone Donati","2025","https://doi.org/10.28945/5624","article","Informing Science The International Journal of an Emerging Transdiscipline","Aim/Purpose This paper critically examines how remote and hybrid work, though widely celebrated for increasing flexibility and sustainability, can reproduce or exacerbate structural, organizational, and psychological inequalities among employees. Background While remote work is often associated with positive outcomes, mainstream discussions underrepresent the disparities it can generate. This paper addresses this gap by applying a Critical Work and Organizational Psychology (CWOP) perspective to analyze inequities across access, control, and well-being. Methodology This is a concept-driven critical review. The selection of literature prioritized theoretical depth and relevance rather than exhaustive coverage. The analysis is interpretative and interdisciplinary, informed by work psychology, organizational studies, and labor sociology. Contribution The paper introduces a multidimensional critique of remote work, offering theoretical insights and practical recommendations to promote equity in remote and hybrid work environments. Findings Remote work access is stratified by job level, socioeconomic status, and digital infrastructure. Organizational control, biased monitoring, and visibility bias reinforce hierarchies. Individual disparities, such as psychological capital, caregiving burdens, and digital competence, further marginalize certain groups. Recommendations for Practitioners Organizations should adopt role-based eligibility, provide equitable resources, use outcome-based evaluations, and support caregivers and mental health needs. Recommendations for Researchers Future studies should assess the long-term impact of remote work on marginalized groups and examine how emerging technologies affect workplace equity. Impact on Society The findings highlight the risk that remote work may deepen societal inequalities if equity is not a central design goal. Future Research Research should explore intersectional impacts and the ethical integration of AI and digital tools in remote work.","https://openalex.org/W4415599004","yes"
"The Geography of Telework in Latin America: New Spatial Devices during the Pandemic","Yeimis Milton Palomino Pichihua, Javier Ruiz Sánchez","2023","https://doi.org/10.1177/0094582x231190059","article","Latin American Perspectives","The pandemic has revived attention to several problems in Latin America, among them the labor gap. The rise of remote work has led to debates centered around the future of workers in the face of cognitive capitalism and data colonialism. In this connection, the health emergency is revealed as a process of reengineering that threatens to further precarize and polarize employment, erasing the physical boundary between work and the home. An examination of the devices that have given geographical meaning to this phenomenon, addressing their impact within and across urban space, and of the problems arising from the right to digital connection and disconnection in various Latin American countries reveals a complex process of virtualization/spatialization and the disappearance of the boundary between productive and reproductive tasks because of the dissemination of teleworking. La pandemia ha redescubierto diversos problemas existentes en Latinoamérica, uno de ellos la brecha laboral. El auge del trabajo remoto ha animado debates en torno al futuro de los trabajadores en el horizonte del capitalismo cognitivo y el colonialismo de datos; en este sentido, la emergencia sanitaria se revela como un proceso de reingeniería que amenaza con precarizar y polarizar el empleo; estallando la frontera física entre trabajo y hogar. Un estudio sobre los dispositivos que dan sentido geográfico a este fenómeno, desvelando su impacto desde y sobre el espacio urbano, y de los problemas derivados del derecho a la conexión y desconexión digital revela un complejo proceso de virtualización-espacialización, así como la desaparición del límite entre labores productivas y reproductivas como consecuencia de la difusión del teletrabajo.","https://openalex.org/W4385308185","yes"
"Sustained Work from Home Post-Pandemic? A Swedish Case","Bertil Vilhelmson, Eva Thulin, Louise Brundin","2023","https://doi.org/10.32866/001c.74470","article","Findings","We investigate whether office workers will continue to work from home after COVID-19 pandemic restrictions. Office workers at Swedish public agencies were surveyed concerning the pre-pandemic experience of work from home, current practices, and willingness to continue work from home post-pandemic. Results indicate that willingness increased greatly during the pandemic. Most surveyed workers wanted to continue to work from home at least three days per week, and the greater the experience of remote work, the greater the inclination to increase the number of days of working from home. Job type, housing, public transport commuting, and living region affected the willingness.","https://openalex.org/W4366815585","yes"
"Is ‘hybrid work’ the new high-flying policy? insights from the aviation industry","Sandra Shao, Malte Martensen, Hannah Martensen et al.","2024","https://doi.org/10.1007/s11612-024-00725-9","article","Gruppe Interaktion Organisation Zeitschrift für Angewandte Organisationspsychologie (GIO)","Abstract The return to working at the office after two years of remote work due to the COVID-19 pandemic entails challenges for employees and organizations alike. Organizations strive to create a pull towards working at the office—first and foremost to strengthen organizational culture, cohesiveness, and related outcomes. Employees do not want to give up on working from home (WFH) to maintain the newly gained autonomy and flexibility. The answer to unite organizational and individual needs seems to be a hybrid work policy, i.e., a fixed weekly or monthly ratio of working at the office and WFH. However, we know little about two things so far: the effects of a hybrid work model and how it should be designed to achieve its goals. This study takes a qualitative approach to investigate individual and organizational outcomes of a 50/50 hybrid work policy in an aviation industry IT company. Results indicate that while employees generally appreciate the policy, individual WFH desires also depend on the task structure of employees. The fixed 50% ratio also raised resistance among employees not being considered flexible enough to meet the needs of individual teams and team members. Primary recommendations for the design of hybrid work policies are given that underline the persisting importance of employee autonomy and flexibility concerns and the rising role of creating the office as a ‘social hub’.","https://openalex.org/W4392802962","yes"
"Ensuring Cyber-security in Remote Workforce: Legal Implications and International Best Practices","Naeem Allah Rakha","2023","https://doi.org/10.59022/ijlp.43","article","International Journal of Law and Policy","Remote work, or telecommuting, has become increasingly popular in recent years, with the COVID-19 pandemic accelerating its adoption. However, this shift has also created new challenges for organizations and policymakers, particularly with regards to cyber-security. This article explores the legal implications and international best practices for ensuring cyber-security in remote workforces. With remote workforces becoming more prevalent, organizations and policymakers must consider the potential risks and implement appropriate measures to protect against cyber threats. This includes establishing clear policies and guidelines for remote work, providing secure remote access to company systems, and implementing regular training and awareness programs for employees. By adopting best practices and complying with relevant laws and regulations, organizations can help ensure the security of their remote workforces and protect against cyber-attacks.","https://openalex.org/W4386350426","yes"
"Learning-oriented leadership in hybrid work","Andreas Wallo, Cathrine Reineholm, Helene Öhman et al.","2025","https://doi.org/10.1108/jwl-05-2025-0155","article","Journal of Workplace Learning","Purpose This paper aims to advance the understanding of how learning-oriented leadership is shaped by the conditions of hybrid work and what this implies for promoting workplace learning. Design/methodology/approach This study is based on 27 semi-structured interviews with managers from 14 organisations across the private, public and civil society sectors. Findings While hybrid work presents new challenges for informal learning, it also creates opportunities for innovative learning strategies that are flexible, scalable and tailored to individual and group needs. Managers should ensure spaces for reflection and discussion to share knowledge and experiences, while avoiding taking on a purely administrative role in the learning process. Leadership practices must be recalibrated to ensure alignment, inclusion and integration of learning across physical and digital workspaces. Research limitations/implications Future research should include cross-contextual comparisons and studies of the effectiveness of leadership practices, the inclusion of employee perspectives and the role of digital tools in supporting learning. Practical implications This study highlights the need for learning-oriented leadership to adapt to hybrid work by promoting structured, inclusive and digitally supported learning. It informs human resource development (HRD) practice by extending leadership models to address the distributed and digitally mediated nature of workplace learning and leadership in hybrid work. Originality/value This study explores how learning-oriented leadership is reconfigured in hybrid work settings, offering insights from managerial perspectives across various sectors, a dimension that has been largely overlooked in existing workplace learning and HRD literature.","https://openalex.org/W7106299231","yes"
"Job demands and resources perceived by hybrid working employees in German public administration: a qualitative study","Leonie Jaß, André Klußmann, Volker Harth et al.","2024","https://doi.org/10.1186/s12995-024-00426-5","article","Journal of Occupational Medicine and Toxicology","BACKGROUND: Hybrid working arrangements that combine remote and office work are on the rise. Although hybrid work has been associated with mental health benefits in employees, challenges in the transformation to hybrid persist particularly in public administration organizations which have been connected to a pronounced culture of presence and inadequate technical infrastructure. Further evidence on the link between hybrid working conditions and employee health is needed. To support the establishment of healthy hybrid working conditions, this study aims to identify employees' job demands, resources and support needs in public administration. METHODS: Semi-structured interviews were conducted with N = 13 employees who work hybrid in public administration organizations in Northern Germany between February and May 2023. Interviewees were asked about their perceived job demands, resources, and support needs in hybrid work. The data was analyzed in a deductive-inductive approach of qualitative content analysis, primarily supported by the job demands-resources model as a theoretical framework. RESULTS: Several job demands, e.g., an increase in work and meetings, and resources such as personal freedom and responsibility, were identified in the context of hybrid work. A multitude of the reported job resources and demands relate to work organization and social relationships. The results disclose discrepancies between participants' experiences of job demands and resources, underlining the subjectivity of employees' perceptions of hybrid working conditions. Interviewees' support needs for hybrid work also varied, encompassing structural-level aspects such as increased acceptance and promotion of hybrid work in the organization as well as behavioral-level aspects, for instance, strategies and self-discipline for boundaries and structure. CONCLUSIONS: This study provides a first comprehensive overview of the job demands, resources and support needs in hybrid work in public administration. This study builds an important basis for further research to understand the impact of hybrid working conditions on health-related employee outcomes. The identified support needs provide a valuable point of reference for health-promoting hybrid working conditions which public administration employers should begin establishing as early as possible in the ongoing transition to hybrid work.","https://openalex.org/W4400831119","yes"
"Social employee well-being challenges of academics in the hybrid work environment","Rudo Rachel Marozva, Anna-Marie Pelser","2025","https://doi.org/10.3389/fpsyg.2025.1524804","article","Frontiers in Psychology","The complex nature of the hybrid work environment impacts on the overall well-being of employees. There is limited research on how the hybrid work environment has impacted the social dimension of employee well-being, particularly among academics in higher education institutions. The aim of the study was to explore and understand social well-being challenges that academics face as a result of the hybrid work environment. The study adopted a cross-sectional qualitative research approach and used semi-structured interviews using an interview guide to collect data. The sample included 23 academics who are representatives of the three campuses of North-West University. Thematic analysis was used to analyse the data. Three themes emerged from the analyses of data: social connections, sense of belonging and work relationships. The social connections theme had four sub-themes: social isolation, informal communication breakdown, limited networking and personality conflict. Sense of belonging theme entailed four sub-themes: lack of resources, work-life imbalance, onboarding challenges and non-inclusive work environment. Relationships theme had three sub-themes: lack of trust, reduced social support and delayed feedback. Experiences of the research participants are noted to comprehend the negative impact of the hybrid work environment on social employee well-being. The findings suggest that social well-being challenges that academics face are heightened by the nature of the industry, personality traits and the context of the study which is Africa. This requires HEIs to explore the internal and external environment when managing social well-being challenges that academics face as a result of the hybrid work environment.","https://openalex.org/W4407253896","yes"
"Teleworking and Job Quality in Latin American Countries: A Comparison from an Impact Approach in 2021","Yanira Marcela Oviedo Gil, Favio Cala Vitery","2023","https://doi.org/10.3390/socsci12040253","article","Social Sciences","This article studies the relationship between teleworking and job quality in 2021 for reference countries in Latin America, namely, Argentina, Brazil, and Colombia. Teleworking is an increasingly important alternative line of work; hence, it is relevant to investigate its influence on the quality of jobs. To this end the following points are addressed: (i) the definitions of teleworking and job quality are conceptually reviewed; (ii) the relationships between both concepts are identified in the literature; (iii) a comparable job quality index is constructed for each of the countries studied using factorial analysis, ensuring the objective nature of the data is considered rather than preconceived judgments; and (iv) the characteristics of job quality and the constructed index are compared in a controlled manner using a propensity score matching model. This research finds that teleworkers, compared to other workers with similar observable characteristics, have higher labor income in Colombia and Argentina. In addition, teleworkers work fewer hours per week and have similar levels of job stability across the three countries. Regarding teleworkers in Brazil and Colombia, a gap in social security coverage is observed and needs to be addressed.","https://openalex.org/W4366773534","yes"
"Remote Work admist the Covid-19 outbreak: Insights from an Ensemble Community-Based Keyword Network Analysis","Carlo Drago, Luisa Errichiello","2024","https://doi.org/10.2139/ssrn.4795978","article","SSRN Electronic Journal","","https://openalex.org/W4394897532","yes"
"Optimal telework frequency in terms of sleep and labor productivity depends on the workers’ psychological distress: A cross-sectional study in Tokyo, Japan","Yuuki Matsumoto, Kunitaka Kumadaki, Ayako Hino et al.","2023","https://doi.org/10.1371/journal.pone.0286699","article","PLoS ONE","OBJECTIVES: This study aimed to determine that workers' sleep and labor productivity differ with the telework frequency and that the optimal telework frequency depends on workers' psychological distress. METHODS: A cross-sectional study using an online-based questionnaire was conducted with 2,971 workers employed by Japanese companies from October to December 2021. We used the 6-item Kessler Scale, K6, as a nonspecific psychological distress scale to screen mental health conditions. A score of ≤ 4 was defined as low psychological distress (LPD), and a score of ≥ 5 was defined as high psychological distress (HPD). We used the Athens Insomnia Scale (AIS) as a measure of sleep quality. The Utrecht Work Engagement (UWES) and Work Functioning Impairment (WFun) scales were used as measures of labor productivity. Series of analysis of covariance (ANCOVA) was used for the data analysis. RESULTS: The analysis included 2,013 participants (1,390 men and 623 women; mean age 43.2 years, standard deviation 11.3). Multiple comparison tests showed that among the participants categorized HPD (HPD type), the AIS estimates were lowest in the 1-2 d/wk group, with significant differences between the 0-3 d/m and ≥ 5 d/wk groups. UWES estimates were lowest in the 3-4 d/wk group with significant differences between the participants categorized LPD (LPD type) and HPD type, while no significant differences were observed among the LPD type. The WFun estimates among the LPD type decreased significantly with increasing telework frequency, while no significant differences were observed among the HPD type. CONCLUSIONS: The optimal telework frequency for sleep and labor productivity may depend on the workers' psychological distress. The finding of this study could make a great contribution to occupational health activities and health promotion for teleworkers, which is necessary to make teleworking a sustainable work style.","https://openalex.org/W4380684065","yes"
"Toward More Inclusive and Accessible Futures of Remote Work Using a Feminist Geographical Lens","Janghee Cho, Stephen Voida","2024","https://doi.org/10.1145/3663384.3663392","article","","While remote work may not be suitable for everyone, it holds promise, particularly for those shouldering domestic labor and responsibilities. Our position paper draws on feminist geography, enabling HCI and Futures of Work researchers to critically engage in the interaction between home and work. Through the lens of feminist geography, we critically reflect on our conversations that unfolded over two years with remote workers, exploring ways to foster well-being and advocate for sustainable work practices. Based on understanding of remote workers’ unique lived experiences in the domestic environment, our position paper discusses considerations for designing technologies.","https://openalex.org/W4399913640","yes"
"Telework and commuting patterns. An empirical study of workers in Flanders, Belgium","Jente Versigghel, Jonas De Vos, Frank Witlox","2025","https://doi.org/10.1016/j.urbmob.2025.100125","article","Journal of Urban Mobility","Teleworking, increasingly adopted in recent years, is often presented as a sustainable alternative work arrangement, but its long-term effects on travel remain inconclusive. This study examined the relationship between teleworking behaviour and travel patterns among workers in East Flanders, Belgium, using data from an online survey conducted between October 2023 and January 2024. First, factors influencing teleworking frequency were identified using Poisson regression. The results showed that teleworking frequency is associated with attitudes and constraints related to teleworking and commuting, as well as with age and work frequency. Next, the commuting characteristics of non-teleworkers were compared with those of infrequent and frequent teleworkers. Given teleworking’s potential to reduce travel, the effect of teleworking frequency on commute distance, duration, travel mode, and the number of commute trips was analysed using Welch ANOVA and chi-square test. Our findings reveal that while teleworkers make fewer weekly commute trips, their commutes are longer in both distance and duration compared to non-teleworkers. Teleworkers also tend to make less sustainable commute trips, although this effect was not statistically significant. These results suggest a possible rebound effect that could offset the positive effects of teleworking on travel and liveability, such as reducing traffic congestion, greenhouse gas emissions, and peak-hour travel.","https://openalex.org/W4410266137","yes"
"Compassion, remote work and vulnerability: the case of employees with disabilities during the COVID-19 pandemic","Eline Jammaers, Marjan De Coster, Ive D. Klinksiek et al.","2025","https://doi.org/10.1108/edi-10-2024-0500","article","Equality Diversity and Inclusion An International Journal","Purpose There is an increasing interdisciplinary interest in studying vulnerability in the workplace. Some scholars highlight the complex interplay of personal and situational factors that create vulnerable employees, while others, like us, view vulnerability as a universal condition with both positive and negative organizational implications. However, how organizations actively shape vulnerability remains unclear. Design/methodology/approach To this aim, we conducted 56 interviews with employees with disabilities who carried on working remotely during the COVID-19 pandemic. Findings New infrastructures – the social connections and structures that enable people to care for and rely on one another – fostered compassion and reduced barriers through remote work, creating hope of shared vulnerability. However, the persistence of ideals of a free and autonomous subject limited recognition of the unequal distribution of vulnerability, ultimately restricting solidarity. Originality/value This study introduces the idea of “states of vulnerability,” defined as moments when people in otherwise secure and safe employment are exposed to harm through organizational practices. It reflects on the practical requirements for vulnerability to emerge in organizations as sites of ethical engagement, fostering more sustainable careers.","https://openalex.org/W4411708122","yes"
"The Hidden Toll of Instant Messaging Use in Remote Work: Interaction Dynamics Between Subordinates and Supervisors","C H Lee, Chien Wen Yuan","2024","https://doi.org/10.1145/3613904.3642913","article","","The research centers on examining the utilization of instant messaging (IM) in remote work interactions between supervisors and subordinates. Through a series of one-on-one in-depth interviews (n = 12), our findings unveil distinct nuances in how subordinates and supervisors perceive and engage with IM, encompassing aspects such as response strategies, interaction frequency, and interaction nature. Notably, a significant finding emerged concerning the practice of self-censorship in IM, acting as a strategy for impression management, predominantly adopted by subordinates in their interactions with supervisors. Additionally, our investigation sheds light on a contrasting viewpoint regarding the social use of IM. While supervisor participants acknowledged its potential to bolster work-related collaboration, this perspective appeared less pronounced among subordinate participants. Our study concludes by delving into the design implications for IM application design, offering insights that can shape collaborative dynamics within remote work environments.","https://openalex.org/W4396833500","yes"
"“I Was Given Three Marks and Told to Buy a Porsche”—Supervisors’ Experiences of Leading Psychosocial Safety Climate and Team Psychological Safety in a Remote Academic Setting","Kirsi Sjöblom, Jaana-Piia Mäkiniemi, Anne Mäkikangas","2022","https://doi.org/10.3390/ijerph191912016","article","International Journal of Environmental Research and Public Health","This study examines leading psychosocial safety climate (PSC) within the organization and psychological safety in teams in remote work conditions caused by the COVID-19 pandemic. These topical working life phenomena have an essential role in health, well-being and productivity in today's working life, but they have rarely been studied in remote work context. A total of 26 supervisors and leaders at three Finnish universities participated in semi-structured interviews. The data were analyzed using qualitative content analysis, resulting in four main categories: supportive and challenging aspects of leading psychological safety and well-being, supportive and challenging aspects of organizational psychosocial safety climate leadership, support for working as a supervisor, and characteristics specific to working in academia. The results indicate that leading psychological safety remotely requires more time, deliberation and intentionality than when working face to face, and that the role of remote interaction is underlined in it. As to PSC, it is important to improve the cohesion in leading psychological safety and health in academic organizations. How PSC is led in the organizations affects not only the general psychosocial working conditions, but also the possibilities for good leadership of psychological safety in smaller units in the organization. The study makes a novel contribution especially in understanding (1) leadership of PSC and psychological safety in remote work conditions, and (2) the reciprocal relations between leading psychological safety and well-being at the organizational level and the team level.","https://openalex.org/W4296849630","yes"
"Motivated to Work or Working to Stay Motivated: A Diary and Interview Study on Working From Home","Judith Borghouts, Gloria Mark, Alex C. Williams et al.","2022","https://doi.org/10.1145/3555121","article","Proceedings of the ACM on Human-Computer Interaction","Working from home has become common practice for many, especially since the global pandemic has forced many office workers to relocate their work spaces to a home environment. While working from home can have benefits, it requires self-discipline and can be a challenge to stay motivated. Changes in motivation about work may impact people's sense of productivity and well-being. We used a mixed-methods study using diaries and interviews with 25 informants to investigate perceived challenges during remote work from home. A grounded theory analysis revealed that people's work motivation had shifted from being people-centric to being work-centric. In the office, informants were motivated by working and interacting with others and being at their desk signaled work engagement to others. At home, motivation was mainly driven by personal work responsibilities. We identify four clusters of worker strategies to address the shift in work motivation. While some informants' perspectives on motivation made them reflect inward on their work performance and enjoyment, other informants' perspectives were outward-facing and involved performance and enjoyment in relation to others. We conclude that there needs to be better support for sustaining work motivation at home that can be tailored to different individuals, specifically in terms of managing time and detaching from work. We conclude by considering new pathways for supporting remote work.","https://openalex.org/W4309758168","yes"
"Implementing a combined individual placement and support and vocational peer work program in integrated youth mental health settings","Magenta Simmons, Gina Chinnery, Sarah Whitson et al.","2023","https://doi.org/10.1111/eip.13387","article","Early Intervention in Psychiatry","AIM: To describe the implementation and outcomes of a combined individual placement and support (IPS) and vocational peer work program for young people with mental ill-health. METHODS: This uncontrolled pilot study co-located IPS workers and vocational peer workers within two integrated youth mental health services (provided to clients aged 15-25 years old). Employment outcomes included job placements (working 15 hours or more per week in a paid competitive job in the open employment market) and sustained employment (employed for at least 26 weeks). Participants who required additional assistance also received peer work. RESULTS: Of the 326 young people enrolled, 195 (59.8%) achieved competitive employment, including 157 (48.2%) in funder-approved placements. Among those in approved placements, 87 (55.4%) achieved sustained employment. For the 116 participants additionally receiving vocational peer work, 54 (46.6%) worked in funder-approved placements, of whom 27 (50.0%) achieved sustained employment. Among 210 participants who did not receive peer work, 103 (49.0%) worked in funder-approved placements, of whom 60 (58.3%) achieved sustained employment. CONCLUSIONS: The program achieved positive vocational outcomes and good fidelity to the IPS model. Approximately half of young people had employment placements, with a relatively high proportion maintained over time. The similar proportion of placements for those who did and did not receive peer work was encouraging given the IPS team determined that the former group needed additional support. Recommendations include upskilling the workforce, a data linkage system to obtain placement evidence, and using implementation science methodologies to understand how IPS programs are successfully embedded. This demands a coordinated effort between governments and funders, policymakers, services, and professional bodies.","https://openalex.org/W4317717470","yes"
"The impact of remote and hybrid work on the perception of burnout syndrome: a case study","Petra Horváthová, Kateřina Mokrá, Kateřina Stanovská et al.","2024","https://doi.org/10.9770/jesi.2024.11.4(6)","article","Journal of Entrepreneurship and Sustainability Issues","Remote work and working in a hybrid model have become terms that have been referred to quite often due to the coronavirus pandemic.This article aims to describe whether there is a direct link between the different work modes during the pandemic, the preference for the work mode in the post-pandemic period and the degree of perceiving burnout syndrome.The methods of an anonymous electronic questionnaire survey implemented by the CAWI method and statistical methods (calculation in IBM SPSS Statistics 28.0 softwarefrequency, percentage, valid percentage, cumulative percentage) were used.A test of the independence of two variables was used using Pearson's goodness-of-fit test, where Pearson's chi-square test statistic was used as the test criterion.Cronbach's alpha coefficient was used to calculate and determine the reliability of the entire questionnaire.The primary outcome was that during the postpandemic era, respondents would prefer the hybrid work model (60.3 %).The perceived burnout symptoms among respondents working in different work modes vary (8.1 % -15.8 %) but are generally low.The result of this study is a recommendation for the public sector, in the event of the coronavirus pandemic or any similar situationto use a hybrid model that does not lead to burnout syndrome.","https://openalex.org/W4399664655","yes"
